hashtag,text,comp,pos,neg,neutral
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,Drug Capitals - #Punjab &amp; #Goa. Rape Capital - #MP. Naxal Capital - #Chhattisgarh. Hawala Capital - #Gujarat. #BJP-#NDA ruining #India.
bjp,RT @timesofindia: VIDEO: @NarendraModi's journey from #RSS pracharak to #BJP's PM nominee http://t.co/1lwLZRLAgO http://t.co/S6HnE0GIlH
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,"#BJP. E-governence is in #aap manifesto as well, not unique to #bjp."
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,RT @timesofindia: VIDEO: @NarendraModi's journey from #RSS pracharak to #BJP's PM nominee http://t.co/1lwLZRLAgO http://t.co/S6HnE0GIlH
bjp,"Shiromani Akali Dal aka SAD.   

SAD In alliance with #BJP  

I'm done here 😂 😂 😂 

#Modi #Congress #PanjaForPunjab http://t.co/3ZGbxPipTY"
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @IYC: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicate corruption from country.http://t.co/t3tXVLjvus  #Panj…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,"RT @IM_JavedKhan: MMS's brother joins #BJP.
Gandhi, Shastri, BagatSingh, RajenderPrasad, MilkhaSingh and AbulKalamAzad family joins #AAP.
#…"
