hashtags,tweets,neg,neu,pos,compound
hindu,RT ShivaaniKTalwar followsanjeev swayhi OfficialUrmila ECISVEEP must act OfficialUrmila propaganda Hinduis…,0.167,0.833,0.0,-0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,JhaSanjay shameful part ModiShah locked Sitaram Kesari Toilet takeover Party Poor Man l… httpstco1DtF5Fo7CN,0.315,0.55,0.135,-0.5574
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,JhaSanjay भाई आप RahulGandhi को संभाल लो। INCIndia की दिशा और दशा दोनों की दुर्गति कर दी भाई ने। existen… httpstcorldLQb0luX,0.0,1.0,0.0,0.0
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT vijayrpandey Mitron ModiShah destroyed Country also destroyed BJP doubt pls read L K…,0.464,0.469,0.068,-0.8225
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
ModiShah,RT JhaSanjay ModiShah destroyed BJP LKAdvani blog proof best thing could happen postMay 23 rd 2019 is…,0.143,0.67,0.188,0.25
NarendraModi,RT GallaGossip यह क्या बोल गए बिहारी बाबू 😂😂 ShatrughanSinha PatnaSahib Bihar Patna LokSabhaElections2019 India Parliament BJP …,0.0,1.0,0.0,0.0
NarendraModi,RT VinodChavdaBJP લોકસંપર્ક પ્રવાસ રાપર શહેરતાલુકો તા ૪૪૨૦૧૯ દેશના સામાન્ય જનજન સુધી પહોંચવાનો પ્રધાનમંત્રી શ્રી નરેન્દ્રભાઈ મો…,0.0,1.0,0.0,0.0
NarendraModi,RT kavitatewari Kerala Muslim League shouts Hindi Slogans 4 North Indians L cadre returning yesterdays Rahuls rally Way…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT tune2john mere 211 Crore spent eight new railway lines Tamilnadu required 11400 Crore NarendraModi ads 4300 Cror…,0.0,1.0,0.0,0.0
NarendraModi,Election2019 IndiaWantsModiAgain NAMO NarendraModi nice reply Elections PMOIndia httpstcoeEHhrFnjs0,0.0,0.741,0.259,0.4215
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
NarendraModi,RT publictvnews ಮೈಸೂರು ಜೆಡಿಎಸ್ ಸಭೆಯಲ್ಲಿ ಗಲಾಟೆ – ಮೋದಿಗೆ ಜೈ ಎಂದ ಕಾರ್ಯಕರ್ತರು httpstcoOUnquaLkno Mysuru JDS NarendraModi LoksabhaE…,0.0,1.0,0.0,0.0
NarendraModi,RT TV9Bharatvarsh हरिद्वार में कांग्रेस अध्यक्ष राहुल ने किया पीएम पर वार कहा नरेंद्र मोदी जी हिंदू धर्म की बात करते हैं हिंदू धर्म…,0.0,1.0,0.0,0.0
NarendraModi,মোদী বললেন আমরা সব চৌকিদার ভিড় থেকে সাড়া এল ‘চোর হ্যায়’ Narendramodi LokSabhaelection2019 chowkidarchorhai… httpstcoObltO41T0w,0.0,1.0,0.0,0.0
NarendraModi,RT polimernews பிரித்துப் பார்க்கவில்லை மோடி BJP NarendraModi ParliamentaryElection2019 ElectionCommission LokSabhaElection2019…,0.0,1.0,0.0,0.0
NarendraModi,भाजपा अंन्धभक्त इस वीडियो से जितना दूर रहेगे उन्हे उतना ही सकुन मिलेगा BJP NarendraModi AmitShah httpstcoWR89W7Usgp,0.0,1.0,0.0,0.0
NarendraModi,காங்கிரஸும் பாஜக வும் எதற்காக தேர்தலில் போட்டியிடுகின்றன மோடி விளக்கம் LokSabhaElections2019 BJP… httpstcoatOK9o1c4I,0.0,1.0,0.0,0.0
NarendraModi,RT TV9Bharatvarsh हरिद्वार में कांग्रेस अध्यक्ष राहुल ने किया पीएम पर वार कहा नरेंद्र मोदी जी हिंदू धर्म की बात करते हैं हिंदू धर्म…,0.0,1.0,0.0,0.0
NarendraModi,Yes 200 Myhero NarendraModi NaMoAgain2019 ModiSarkar httpstcoLvhmroOJeL,0.0,0.69,0.31,0.4019
NarendraModi,RT DandekarDh IndiaWantsModiAgain bring demonitisation 2000 note asap NarendraModi announce demonitization 20 co…,0.0,1.0,0.0,0.0
NarendraModi,RT SandipGhose NarendraModi htTweets certain people grow age dont evolve prizes guessing kiske tara…,0.15,0.724,0.127,-0.0976
NarendraModi,IndiaWantsModiAgain bring demonitisation 2000 note asap NarendraModi announce demonitization 20 on… httpstcobWfn8tt00B,0.0,1.0,0.0,0.0
NarendraModi,आज ग्राम जन्देडी में ग्राम प्रधान विनोद कुमार जी के यहाँ नुक्कड़ सभा करते हुए । yogiadiyatyanath… httpstcoTnKZ1inXDG,0.0,1.0,0.0,0.0
NarendraModi,ये हुई न बात । इसी प्रकार चल रहा है प्रसार का आंधी । NarendraModi BJP httpstcoSL6wbnTtyd,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,🙌❤️ blindly NamoAgain2019 NarendraModi httpstcoJ0bCl2t7rW,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT nakkheeranweb இந்த கொடுங்கோல் மக்கள் விரோத மோடி அரசு மீண்டும் ஆட்சிக்கு வரக்கூடாது அத்வானியின் அறிக்கையை மேற்கோள்காட்டி மாயாவதி கரு…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT kavitatewari Kerala Muslim League shouts Hindi Slogans 4 North Indians L cadre returning yesterdays Rahuls rally Way…,0.0,1.0,0.0,0.0
NarendraModi,JaskiratSB Sylvesterchintu jugalrp GenVKSingh grew back spine temporarily lost joining dictator NarendraModi,0.173,0.827,0.0,-0.3182
NarendraModi,மீண்டும் பாஜக ஆட்சிதான் ஒடிசா மேற்குவங்கத்தில் பாஜகவுக்கு பெருகும் ஆதரவு bjp modi narendramodi… httpstcoedGHlTyA6i,0.0,1.0,0.0,0.0
NarendraModi,RT GallaGossip ચોકીદાર એક જન આંદોલન NarendraModi PMAddressToNation PMModi bjp congress ModiLaoDeshBanao ModiHaiToMumkinHai Rah…,0.0,1.0,0.0,0.0
NarendraModi,RT NHIndia full house RahulGandhi ’s election rallies Nagpur Wardha talking point Maharashtra NarendraMod…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan मोदी बोले 5 साल में नहीं हुए धमाके गृह मंत्रालय की रिपोर्ट का दावा जम्मूकश्मीर में 176 बढ़े आतंकी हमले NarendraM…,0.0,1.0,0.0,0.0
NarendraModi,Watch deleted part NaMo Interview media really trustworthy NarendraModi httpstconfEKzH9sDl,0.0,0.698,0.302,0.5984
NarendraModi,‘Modi ji ki sena’ remark violates MCC EC warns Yogi Modijikisena remark violates MCC ECI warns… httpstcoz4Ak7CI5o1,0.364,0.636,0.0,-0.7906
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT thewirehindi अगर कोई कहता है कि भारत की सेना मोदीजी की सेना है तो वो देशद्रोही है जनरल वीके सिंह httpstcorKROqt4Ut0 VKSingh …,0.0,1.0,0.0,0.0
NarendraModi,अखिलेश की पत्नी डिंपल यादव ने शनिवार को कन्नौज से अपना नामांकन दाखिल किया NarendraModi PiBureau wwwpolitics… httpstcoeLhMsQXz7w,0.0,1.0,0.0,0.0
NarendraModi,हम अमेरिका की दवा नही मानते है । F16 गिराया Mig21 ने । ये बात उसे हजम नही हो रहा है । NarendraModi DonaldTrump… httpstco1gSGmUHIms,0.0,1.0,0.0,0.0
NarendraModi,Chennai Central MGR Central ChennaiCentral MGRCentral MGR PuratchiThalaivar railway railways… httpstcojLWWSdgkxk,0.0,1.0,0.0,0.0
NarendraModi,RT FinancialXpress Chowkidar Sher Hai Karnataka artist gives PM NarendraModi new avatar poll season httpstcoL21GSHe8wr h…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT chitraSD Excellent groups writers artists scientists amp academics writing media NarendraModi government…,0.0,0.764,0.236,0.5719
NarendraModi,RT PunchnamuNews ભારતના 100 માછીમારોને પોતાની જેલોમાંથી મુક્ત કરશે httpstcoXYijSJvzNh Pakistan India BJP Congress ImranKhan …,0.0,1.0,0.0,0.0
NarendraModi,RT ShrimantSakal सामनाच्या अग्रलेखात उद्धव ठाकरे म्हणतात नरेंद्र मोदी हे विष्णू असे भाग्य असावे लागते हो Avadhutwaghbjp बघा तुम्…,0.0,1.0,0.0,0.0
NarendraModi,Guts Travel Alone Bus Kashmir RahulGandhi Dares Modi Accusing PM NarendraModi hogging c… httpstcoJjOc6RHxpP,0.236,0.764,0.0,-0.4019
NarendraModi,RT NHIndia full house RahulGandhi ’s election rallies Nagpur Wardha talking point Maharashtra NarendraMod…,0.0,1.0,0.0,0.0
NarendraModi,மீண்டும் பாஜக ஆட்சிதான் மீண்டும் மோடிதான் பெருகிய ஆதரவு Modi Narendramodi Survey httpstcoTqPJKBXpPQ httpstcoVPXYTNnuVD,0.0,1.0,0.0,0.0
NarendraModi,RT NHIndia full house RahulGandhi ’s election rallies Nagpur Wardha talking point Maharashtra NarendraMod…,0.0,1.0,0.0,0.0
NarendraModi,RT sophy00700 want flat jp wishtown SaveJPWishTown CheatedHomeBuyers noflatnovoteforbjp SAVEJPWISHTOWN kosmosheights…,0.0,0.744,0.256,0.2732
NarendraModi,RT ShrimantSakal सामनाच्या अग्रलेखात उद्धव ठाकरे म्हणतात नरेंद्र मोदी हे विष्णू असे भाग्य असावे लागते हो Avadhutwaghbjp बघा तुम्…,0.0,1.0,0.0,0.0
NarendraModi,RT NavbharatTimes कांग्रेस मजबूर सरकार के लिए लड़ रही चुनाव हम चाहते हैं मजबूूत सरकारः पीएम मोदी httpstcoH1uWHt9rD9 via NavbharatT…,0.0,1.0,0.0,0.0
NarendraModi,RT abpnewshindi PMModiOnABP एयर स्ट्राइक पर PM narendramodi ने कहा सबसे बड़ा सबूत पाकिस्तान ने स्वयं ने ट्वीट करके दिया दुनिया को…,0.0,1.0,0.0,0.0
NarendraModi,RT Mirchi9 13 కేసులలో 9 కేసులలో ఆధారాలు దొరకకపోతే JaganMohanReddy ఇంకా కోర్టులకు వెళ్లడమేంటి NarendraModi మనకి ఇంకేం చేసినట్టు …,0.0,1.0,0.0,0.0
NarendraModi,मोदी झूठे TMC के नेतृत्व में बनेगी केंद्र की नई सरकार ममता बनर्जी httpstco2JZeZ8ACh9 Newstrack… httpstconRUOu0T2Eh,0.0,1.0,0.0,0.0
NarendraModi,RT abpnewshindi PMModiOnABP एयर स्ट्राइक पर PM narendramodi ने कहा सबसे बड़ा सबूत पाकिस्तान ने स्वयं ने ट्वीट करके दिया दुनिया को…,0.0,1.0,0.0,0.0
NarendraModi,RT NavbharatTimes कांग्रेस मजबूर सरकार के लिए लड़ रही चुनाव हम चाहते हैं मजबूूत सरकारः पीएम मोदी httpstcoH1uWHt9rD9 via NavbharatT…,0.0,1.0,0.0,0.0
NarendraModi,RT bharatchunav think best News Channel reports truth current issues republic ndtvindia ZeeTV aajtak na…,0.0,0.667,0.333,0.7579
NarendraModi,narendramodi BJP4India देश हो तो भारत जैसा और पार्टी हो तो बीजेपी जैसा। Leadership हो तो NarendraModi जैसा। मैं… httpstcorbOoius5dY,0.0,1.0,0.0,0.0
NarendraModi,narendramodi rajnathsingh BJP4India wonderful time BJP ruling party NarendraModi… httpstcoBhMhDlinpV,0.0,0.556,0.444,0.7506
NarendraModi,RT PuriVirender AcharyaPramodk Desh Modi ke saath rahega Corrupt politicians fear NarendraModi eager make allian…,0.171,0.695,0.134,-0.1779
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT TarekFatah Muslim Indians returning RahulGandhi rally Wayanad Kerala wave green Islamic flags chant dogs…,0.0,1.0,0.0,0.0
NarendraModi,RT TV9Bharatvarsh हरिद्वार में कांग्रेस अध्यक्ष राहुल ने किया पीएम पर वार कहा नरेंद्र मोदी जी हिंदू धर्म की बात करते हैं हिंदू धर्म…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
NarendraModi,RT BoltaHindustan PM मोदी रवीश कुमार को इंटरव्यू देने से इसलिए डरते हैं क्योंकि वो रुबिका की तरह ये नहीं पूछेंगे कि आप थकते क्यों नहीं…,0.0,1.0,0.0,0.0
